X1,X2,X3,X4,X5,cat1,cat2,y
-1.006017381499702,-0.0695887754325637,,2.0,2.582405510276065,B,low,1
-1.2141886127877322,-0.8797153147984296,-2.34253702961696,2.0,1.2728534101699418,B,high,1
1.1581108735000678,0.12459363175581961,1.8199227138258722,3.0,1.6319352016019946,B,high,1
0.7916626939629359,0.9152505690107604,,1.0,-2.9756441151246626,C,low,1
0.6241198170521551,-0.6493941152846807,,6.0,1.556437192567729,A,med,1
0.6283455092642799,0.3800097816413315,0.875916371481293,,3.9387386048161086,A,med,0
-0.012246772846914623,-0.598132622681887,-0.43173642828132475,2.0,0.7371948888668836,C,low,0
-0.8972543714858315,0.07165536894616253,-1.807228560059922,2.0,2.1050527364306326,,low,0
0.07580455819372633,-0.8066471007065608,-1.570783542460346,4.0,0.4880985866161591,B,high,1
-0.6771617115121117,-0.09925812748362972,-1.1608855123100668,1.0,2.720883352585546,C,med,0
0.9751197334177512,0.5123266577904921,2.9251506398283307,,,A,high,0
-0.14705738150213865,-0.30485695152203585,0.019287595934786017,4.0,0.12151691863598635,B,low,1
-0.8254971967925115,0.32982344897443605,-1.0829642605687466,3.0,4.665102935330255,A,med,0
-0.32138584165299344,0.5908999215794584,-0.3180742162938948,3.0,3.85786402706443,A,low,1
0.41293145427562433,0.8543556389589053,1.0578079472989124,3.0,0.7901864721436505,A,low,0
-0.5637245528039747,-0.5307158362890929,-0.8373851897629035,6.0,2.995576618835555,C,med,0
-0.8222203955664315,-0.20136816838138372,-1.9244210851947616,3.0,3.074824005640761,A,low,1
0.2436872114919123,-0.6951679733391651,,3.0,3.284602470022352,B,low,0
0.24496657110872277,0.9849670043167504,,,-1.3885117919901555,C,low,0
-0.5069431753711298,0.8540019358485906,0.025679067721567916,2.0,4.013213082065256,B,low,1
-0.4710383056183228,0.07991426056111917,-0.44736245874206093,,0.8606020741485372,B,med,1
0.2320499373576363,0.6840665887528425,0.6999165292598706,3.0,1.2843441331174663,B,low,1
-1.4480843414973241,0.041915954544084366,-1.814737916990534,3.0,7.2757635045204,A,low,0
-1.4074637743765552,0.24717137600551942,,2.0,2.6037467614420233,B,low,0
-0.718444221252436,-0.8217511357679668,-1.6655622552331493,3.0,1.227355049105649,B,low,0
-0.21344715171184725,0.5105408409936159,-0.3517011935194134,1.0,,C,med,0
0.3109075655980046,-0.7445730327295303,0.14500297966323505,2.0,4.779528267892712,C,low,0
1.475356216949552,0.6521352605050568,3.31361203142445,,,C,med,1
0.8576596232020194,0.5640561753407718,0.9489639846464647,3.0,-0.0068778069990069746,C,low,0
-0.1599385299634271,0.4174893954859529,-0.7649257300783843,,1.3372954018243015,B,low,1
-0.01901620790268883,-0.9276792389504758,-0.4099835107110128,3.0,4.832823583400585,B,high,1
-1.0025293646378088,-0.3937432881093428,-1.6752218400833756,6.0,3.546479973331518,C,med,0
-0.01851313599238993,-0.47377486017831427,-0.17798630189253795,,1.68432498031948,A,low,1
-0.2886586389201383,-0.2797271850569618,-0.45087495195443833,,2.6165841272776422,C,high,0
0.3227185603380895,-0.8247145064723229,-0.03988054004642981,6.0,0.7992286142577885,B,low,0
-0.827230943552323,0.8739156460621256,-0.05895687299638053,6.0,,B,high,0
0.5193465142411723,0.10760448142475254,0.032370022835876866,3.0,2.1466734895562736,B,med,1
1.5327389130025777,-0.3889513786839529,1.690384167771767,4.0,3.9375397913627066,C,med,0
-0.1087601484568576,-0.20603696585143316,-0.3177860856855267,3.0,,A,high,0
0.40171172209894146,-0.10559491899032869,-0.2718242819238358,2.0,2.9879547644112896,B,low,1
0.6901439917111125,0.2011886667212346,1.0478831187112507,5.0,1.2753048849077955,B,med,1
-0.40122047188583626,0.031358855392995544,,4.0,3.483644588780253,A,low,0
0.22409248181041677,0.8387839464288347,,2.0,1.8160630675939067,C,low,0
0.01259240078179486,-0.006073034188339488,0.1312025369378643,0.0,-0.1638287374262659,B,low,1
0.09767609854883172,0.9843160296466253,0.008589780060270114,0.0,1.1934244161781227,B,low,1
-0.7730097838554665,0.7028499154901915,-1.1162704220578428,,,A,med,0
0.024510174258942714,-0.5829789712853284,,6.0,3.8204315673294906,B,med,0
0.49799829124544975,0.8611904292878325,1.018735103133974,,1.6329436556856938,B,med,0
1.4511436077950417,-0.7672672042290478,2.433903707079923,2.0,-0.4183974224792122,B,low,1
0.9592708260852069,0.6348994169823832,2.035201477981564,5.0,2.113483366593639,A,low,0
2.1531824575115563,-0.23875341304683984,2.554668001275398,4.0,2.2269120801131046,C,high,1
-0.7673475628880495,0.755948640890139,-0.6497946346710023,,2.371675257805506,B,low,0
0.8723206367206782,0.7361133802149007,1.9256485194368602,,3.8397430319088603,B,med,1
0.18334200573835174,0.6118508002352423,1.1510129279857821,0.0,4.037846480179796,B,med,0
2.1898029332176723,0.5800608726141228,,4.0,0.8115782552366668,A,med,1
-0.8082982853551515,-0.39064172180391843,,5.0,0.7677130839021131,B,med,1
-0.8397218421807761,-0.8381614338974956,,2.0,,B,high,0
-0.5993926454440222,-0.1940396424696771,-1.62489771885818,3.0,3.3976313405609524,B,low,0
-2.123895724309807,-0.6529509700269827,-3.6293290010316923,7.0,4.8976402166754305,B,high,1
-0.525755021680761,0.3899021778049234,-0.3605022563955127,,1.3698361441821532,B,low,0
-0.759132661553698,-0.30780054692442893,,,1.5171388705500137,A,low,1
0.15039378647620763,0.9512204017198298,0.663225368752965,1.0,4.933565113797952,B,low,0
0.34175597577715944,0.28194415469066403,0.49368227938364917,3.0,3.011115706430015,A,med,0
1.8761708392158862,0.6449611272687219,,,2.87247140960211,A,low,1
0.9504238381860503,-0.7349506545163031,,1.0,-0.38183301194745356,C,low,0
-0.5769036556624031,0.7240289645452451,,,3.357456138558838,B,low,1
-0.898414671348358,0.8455143810267887,-1.728695330068172,3.0,0.14172731898048352,B,high,0
0.4919191715065057,-0.025876162362128197,,,,B,high,0
-1.3202332070206422,0.21250587550195488,-0.8622937631651661,1.0,,C,med,0
1.8314587658543537,0.5296196018059909,3.015397871964525,2.0,,B,med,1
1.179440120721287,-0.6503227454791749,1.3489792908415958,3.0,1.5568006112299213,C,low,0
-0.4691756521047048,0.005132152926884848,,,-0.8819632690498374,A,low,0
-1.7131345290908775,-0.2026739444553738,-2.7612346067452065,1.0,3.917632612935345,C,high,0
1.3538723741654128,-0.7072520156755018,2.3636067907486336,,4.2553725890328575,C,low,1
-0.11453984525261789,-0.2649311554169371,-1.4102063012521489,3.0,-1.8946849482816286,C,low,1
1.2378163119734618,-0.8636553812290129,2.191613627993849,0.0,3.9569156113331,A,low,1
-1.594427658794367,-0.948376186101026,-3.5778081574671363,3.0,0.37894274035674735,A,low,0
-0.5993750229537729,-0.7296674216903545,-1.397222409893044,1.0,3.713951073965572,A,low,1
0.005243699718183166,0.9262302231783477,0.2563584510171177,1.0,1.8631070146671687,A,med,0
0.046980593764742055,0.09905907179003393,0.41427706142748993,7.0,,C,low,0
-0.45006547147924364,0.9316443223064399,,3.0,1.6298047011575627,A,med,0
0.6228499323474987,-0.13500424333973604,1.0978591098923516,2.0,4.424258408466972,A,low,1
-1.0676204293825944,-0.37636773382948085,-0.7774596993452059,4.0,-0.4791760250500565,A,low,0
-0.1423794850212935,0.012283725680488189,-0.8890143669881014,4.0,3.215680677470017,A,low,1
0.12029563171189886,-0.12097662273417975,,0.0,4.202660329779101,A,med,1
0.514438834058749,-0.7886706314765122,0.046331846451562964,3.0,3.432680161080821,C,low,0
0.7116148780888898,0.28165262938041247,1.421192234920059,3.0,,B,med,0
-1.1246420918378692,-0.5679236349808008,,7.0,0.9421064745506023,A,med,1
-1.5341141707356223,0.23917590979565917,-2.502326755727759,,,B,med,0
1.277676821898509,0.30040218479630676,2.3106524676814537,,1.7878187293171592,B,low,0
0.33231401197959165,-0.6959502937427038,1.0526699259914072,4.0,4.466812152705339,A,low,0
-0.7484865365565536,-0.8773007457786637,-1.6568320735878117,2.0,1.984622008557261,B,low,0
1.551151975522523,0.5615231721368796,,2.0,1.2242484362750607,,med,1
0.11567463429285867,-0.08039915246135965,-0.5133241037269737,3.0,4.6121444077432585,B,low,0
1.1792971840638264,-0.8836724089890484,0.8488913831922109,0.0,1.0168761219621398,B,high,1
0.06751848141010895,0.9897326343395343,0.8323471782251193,0.0,-0.8254515178011124,A,high,0
2.060747924881987,-0.8844388780072667,3.39096046258733,3.0,0.9663062336523429,C,low,1
1.7553408424432044,0.39007045771710636,3.00585316691619,4.0,3.238065893177065,C,low,1
-0.2489641484790735,0.9673578505268272,-0.04629631271677384,6.0,4.784077503174183,C,med,0
0.9715709509543554,-0.5216397915681488,,4.0,2.2222587505930242,A,low,1
0.6453759495851475,-0.7155012626256076,-0.014890573919941197,,4.63639413446805,C,low,1
1.3686315575323487,-0.7572301211551422,1.9765899388986352,2.0,-0.7163498429551871,C,high,1
-0.9649234605801045,-0.3934497048648089,-1.2029435121408565,8.0,1.1134730703641942,C,low,1
0.6860514599984393,-0.7979083779787066,0.4040778345917655,4.0,,A,high,1
1.0584244868495878,0.3843226833882638,1.544776998088763,3.0,1.7708811450549606,B,med,0
-1.7587394864231143,-0.8754164037398746,-2.9428783166785846,1.0,2.168188776500393,C,med,0
-1.183258512665775,0.01884425629957942,-1.9838255088691708,2.0,3.3818219147843855,B,low,0
-2.0392321777601006,0.9933937077059536,-2.5952177201000857,,1.1103863236590195,B,low,0
-0.26940683444455776,0.6279405390120376,0.9597209124224398,,2.2780573739062513,C,med,1
0.7175422557959623,0.23043887646202177,1.068019971551956,4.0,1.9097542193518966,B,low,1
1.502357052096028,-0.38749275842677666,,0.0,0.14822019221770022,B,low,1
0.07409478041977519,0.24779167258327695,-0.08873289589627834,2.0,1.7726666218371292,B,low,0
1.6286155455712918,0.05408292782330326,,5.0,1.7126809402057637,C,low,0
-1.3801014582148914,-0.14783323221925704,,5.0,1.6698388699939077,A,low,0
-1.7033824393551547,-0.738579246519601,-3.2490498014532454,3.0,2.0635189131629015,B,med,0
-0.05554769889661878,0.7732084304809335,0.9639346830320445,1.0,2.1513470812267723,B,low,1
0.3840654489393073,-0.10043070235735496,1.235684324487102,,1.1354096417853397,C,low,1
-0.03269474809409311,-0.6107549763584699,-0.6546313931897272,2.0,,B,med,1
-2.0674421000398766,-0.26448129824542077,-4.166673774862834,5.0,,C,high,0
-0.08912003951278841,-0.17174049494214594,0.2842065381782055,1.0,0.5580597830602074,C,low,0
-1.3044695005048532,0.6550757911337486,-1.9714812680704077,,7.559927248447112,A,low,0
0.6696725488300385,0.4672287611228041,1.633436003387844,3.0,-0.0759827099784598,B,med,1
0.36659824609684827,0.5386097872826796,-0.16584964606930552,,-0.7075093494195173,A,high,0
-0.9398797863273552,-0.9779374711427056,-1.452489745912731,2.0,,A,med,1
-0.5138669173366935,-0.16769200364047698,-1.4602323424656696,2.0,,B,med,0
-1.0592135218889516,-0.03731169672935275,-1.2420940716648416,1.0,1.5294521800551222,C,low,0
-0.06267909727317188,-0.9616154463538866,,0.0,6.291649850152977,C,med,1
0.9551423205012383,-0.48037358250993156,0.7155569797985691,2.0,-1.089871844306801,A,low,1
-0.9857260463355437,0.52057964624427,,2.0,-1.9639289714774266,A,med,1
0.5040465155178444,-0.7257805885420019,,1.0,-0.9983624039153964,B,med,1
-0.5302576183724408,0.0706202629051833,-0.7071290695484524,5.0,3.796719136693971,B,high,0
-0.7928728322623442,-0.569596255965525,-1.1819008861400366,7.0,4.249553439971625,A,low,0
-0.10703035995455783,-0.9757584507122135,0.3397955269697993,2.0,0.9748224060429824,C,low,1
-1.035242322419374,-0.517597084800917,-2.5937828318850453,2.0,3.3664248080021375,C,med,0
-0.553649305347182,0.9517475098201076,0.4540060843735927,2.0,4.7805106550239795,B,med,0
-1.1978778925888485,0.6030742237659792,,1.0,,C,med,0
1.9647251329163893,0.9191532886420668,2.957272319534053,,,A,low,1
0.03526355197172861,-0.024291912147275108,-0.6244074409855396,2.0,-2.6029434353399736,B,low,1
-0.6997255079925856,-0.780527602644993,-1.5344122586998916,,,B,med,0
0.213979910734222,0.09591897794738591,0.8297544110372557,0.0,1.1463916101294847,A,low,1
-0.11232804969082982,-0.09124533088007825,,3.0,,C,high,1
-0.22096959953322298,0.6887141654792319,0.7684801485634553,,1.6242811979825609,B,low,0
0.6141667000434252,-0.8038348384315108,-0.20625521417639703,5.0,4.237789195861339,B,med,1
0.7575077100473051,-0.023517725956443636,1.1184582281697089,3.0,4.548856853375163,A,med,1
-0.5305011476105275,-0.6999026706120315,-1.7718997789283666,5.0,1.6566526921504332,A,med,1
-0.57581824064468,-0.35064814621988005,-0.857235492764476,6.0,4.196969752103637,A,low,0
-0.275051697151644,0.4747141547755993,0.2682232267089838,3.0,2.7153227332621785,B,high,0
-2.301921164735585,-0.04796374126246694,-3.687244514575137,5.0,2.1290119457251433,,low,0
-1.5151910621985523,-0.24822342970846134,,2.0,3.813088314219928,A,med,1
1.3668742674445247,-0.21104744285992938,,,2.1445040964758317,B,low,0
1.6449677135012837,-0.08110646318802672,2.6452676145246667,,6.115622354195525,B,low,1
-0.24903603955637832,0.5700330876741138,0.11360986198333822,5.0,-0.8768223335891183,B,low,0
0.5765569630557664,0.7841693778804688,,3.0,0.9696582018159645,B,low,1
0.3112501545435361,0.9106693730078566,,6.0,,C,high,0
3.0788808084552377,0.5738067725105902,,3.0,,B,low,1
1.1195749114345768,-0.36918620850397454,,1.0,4.535920974206178,B,med,1
-0.12791759148076653,0.3762694121730843,,0.0,1.9512028655276867,A,high,1
-0.9555404406004258,-0.12479375188921615,-1.3358816238857583,2.0,-0.8444592990124145,A,low,0
-1.6064463202575725,-0.49065875590789765,-2.9070887738441433,2.0,,,med,0
0.2034636358672231,0.6817431588518452,0.6053056966759344,4.0,3.5099175322839287,B,low,0
-0.7563507452843033,-0.92314730207535,-1.4222615271949617,5.0,-1.883717318758812,A,low,0
-1.4222537095976742,0.803523984270847,-1.9752328543178637,1.0,1.9923917326584013,A,low,0
-0.6465728842425266,-0.07704507075053169,-1.3462359013198615,4.0,-1.1802836613605958,C,high,0
-1.081548003614395,0.27440295361656086,-1.4680443198692996,3.0,0.670697804995875,A,low,0
1.6871416350725648,0.3187078444115654,,,0.1943821460744004,A,med,1
0.8816397569494505,0.7902354814130728,1.1746648116881195,3.0,3.6185293964839715,A,med,1
-0.007972641316617372,0.27333936433441464,0.4643973616705329,,,C,high,0
1.4799441388900259,0.22786716952012354,1.7594527755157725,,-0.5711820015120552,A,low,1
0.0773683076476183,-0.8666959188786201,0.015860752486723362,5.0,3.760131925914685,B,med,1
-0.8612842013282637,0.03681604389040816,-1.0422226336202158,2.0,-0.8676116478568288,B,med,1
1.5231240772696573,-0.6996619983659167,1.071951752326229,5.0,2.6602275809418874,B,med,1
0.5389100436846587,0.47486753744297117,,1.0,0.3719786614168885,B,high,1
-1.0372461543264564,0.02444384162534896,-0.9465926091533241,0.0,1.2686458349389602,C,high,0
-0.1903386780836082,0.3604555584167066,-0.5958630034868998,4.0,3.0085414960767682,A,low,0
-0.8756182533847572,-0.9166541987952315,,,3.042898798119058,A,low,0
-1.382799730964336,-0.8304159679083936,-2.2583771337747525,4.0,4.673938147111921,A,low,1
0.9261775475316414,0.4326467761253645,1.997284964001442,3.0,1.8354926006570937,A,low,0
1.9094166404701305,-0.8558313280026533,,5.0,2.6129017259266814,A,low,1
-1.3985675738191412,-0.8574865444694828,-2.8253497303092736,2.0,1.1245253551913508,,low,1
0.5629692366905709,-0.9757830495302251,,2.0,2.3639797652455954,B,low,1
-0.6506425691218269,0.9130027965989602,0.34998737651552914,,,B,high,0
-0.48712538376469605,0.4750167189180139,-0.003750690797139411,4.0,1.803380305091248,A,low,1
-0.5923939242388692,-0.2934971829958717,-0.9926804065737275,3.0,,B,high,1
-0.863990769679816,-0.40692883742468955,-1.903583434052532,5.0,2.6629417926617904,A,low,1
0.04852162794482699,-0.3005935405083009,-0.4927365316151926,2.0,2.729122954710914,A,med,1
-0.8309501164110378,0.5493070623623637,-0.7105145908024961,2.0,0.6396530473040982,B,high,0
0.2704568257798388,0.3227412221408288,0.7762549601845146,3.0,-0.5687740721450285,A,low,0
-0.05023810944913695,-0.6296088642650641,0.3106377001669772,3.0,4.951758301007931,A,low,0
-0.23894804686640975,-0.6517813293318313,-0.35908768869746066,4.0,2.982891021788804,B,low,1
-0.9075636620415979,-0.8032087005732054,-2.5144899942289083,,1.5418379381565805,C,low,1
-0.5767713305683327,0.3206054394026763,-0.17888046728970175,0.0,-0.2740657662949748,B,high,0
0.755391225825756,0.5287453244434719,0.8984291873031636,,0.3563703431573082,A,high,1
0.5009171876243808,-0.46990714334999195,0.32443657378539936,4.0,4.605180793572464,C,low,0
-0.977555244798551,-0.9581100779381744,-1.8202878030410665,3.0,2.2753238817360923,B,low,1
0.09933230542922587,-0.8356566650471453,0.7290038705122484,4.0,0.8988258659985868,B,low,0
0.751387123371789,0.9357200696900609,3.1498999979053943,1.0,3.0193784624493123,C,low,1
-1.6694052811213718,-0.4091104450451595,,5.0,0.3712036251073525,B,med,0
0.543360192379935,0.5384462956762672,,,5.001686060560757,A,low,0
-0.6626237589458467,0.24932713770852755,-0.6020192453242312,4.0,4.705601069793451,B,med,0
0.5705986685931593,-0.2361207206942082,1.1816653554795529,,,B,low,1
-0.7632591565425169,-0.5886254756088898,-1.599535285396816,4.0,0.7426595059382792,B,low,0
-1.804882100664519,-0.7572271636811871,-2.188331054881211,,,B,med,0
-1.6275424378831627,0.23002593607773325,-2.2112653091901766,4.0,-0.963161543102736,C,low,1
0.048084946661381994,0.549267561275576,0.5956327451755581,,-0.6789395499155124,C,high,1
0.25972250172148187,0.28780850708226136,0.8664501321505842,2.0,2.2703806819747716,C,high,0
-0.9043166251044086,0.06060426649831663,-1.1153794991002268,5.0,,C,low,1
0.6385924587773739,-0.9160975531367275,,4.0,-0.6906709748304829,C,low,0
-1.6615200622689599,0.9369775551887676,-2.3324179090825177,,1.4376719150708854,A,high,1
-0.06607979864731657,0.5974283833091492,-0.07955638328941556,4.0,,A,high,1
-1.2110161997624567,-0.4143559265980705,-2.5737793794285677,4.0,3.0556786998311742,B,high,1
-0.6518361078021592,0.9599406587177013,-0.27803321703427497,3.0,-1.7993405617177625,C,low,0
0.047398671316414016,0.2037631792726442,0.5624478483670001,1.0,,B,high,1
-0.8604133652839524,0.16484531641449296,-0.9793109566427393,2.0,-0.7666815539432208,B,low,1
-0.38455554422982535,0.4961463588590642,0.5084860797585627,0.0,3.8034573942805476,A,med,1
1.0062928092144405,0.6235395761802751,1.8184109924972751,4.0,,A,high,0
-0.5768918695231487,0.3129572146630053,-0.3744883691569641,1.0,0.20394554735108317,B,low,1
0.8356921120651418,-0.7438085072676,,5.0,,A,high,1
-1.129706854657618,-0.3234649880110032,-2.0498426272291295,1.0,1.0774658990033856,A,low,1
0.5298041779152828,0.8561672806520995,1.5705587859818626,4.0,,A,high,1
1.4415686206579004,-0.5507687763122961,2.3115195982022745,1.0,2.6719363468811532,A,low,1
-2.4716445001272893,-0.25566595232497336,-3.9822832001855115,6.0,1.4543109073197384,B,high,0
-0.7968952554704768,-0.135846234111608,-1.2990656261905524,4.0,3.940350165135718,,low,0
0.57707212718054,-0.12119002061109563,0.04607630712485744,1.0,-0.19681843592510528,B,med,0
-0.2030453860429927,0.22587916498905103,,,0.7617541035001367,A,med,0
0.37114587337130883,0.8861516754894152,1.4449862295615639,,-1.0130505160782306,C,low,0
-0.6039851867158206,-0.5186145763349901,,4.0,,A,low,1
0.08658978747289992,-0.7569972473981639,,2.0,-0.36396399213643793,B,med,1
-0.15567723539207948,-0.6050590202801254,-0.5111585196377019,4.0,3.9919473576928914,B,low,0
1.1677820616598074,0.773849800418539,2.142129572013069,3.0,,A,med,1
0.2544208433012131,0.291621625310412,0.19728150787030213,3.0,,C,low,0
0.3376026620752022,-0.42818642152167974,,2.0,1.2384731922763912,B,high,1
-0.4118769661224674,0.6318938779372345,-0.09138203802038897,4.0,-0.5389305320256259,B,low,1
-0.48760622407249354,0.7227399927268721,,3.0,1.6633991536567145,A,low,0
-0.4325581878196209,0.6930286773805561,-0.5653403643729435,,3.1982066637271895,C,low,0
0.39445214237829684,0.8378530672791089,-0.06606671272862252,1.0,-0.4155187850867046,C,low,0
-0.42098448082026296,-0.49551795965327683,,2.0,3.6182255814627577,A,low,1
0.2897748568964129,0.5100838574925566,0.4502854860866956,2.0,0.3005581570446074,A,low,0
2.075400798645439,-0.07892100545171998,,1.0,,C,high,1
0.8711247034316923,0.6839971057801231,1.9954250639945967,,,B,med,0
-0.32602353216784113,0.4569813543232264,-0.45655094104971333,2.0,,C,med,1
1.2012139221639448,0.5528948929994493,2.6082365217689527,5.0,2.075149718671731,B,low,0
-0.4080753730215514,0.312323675362143,-0.14744824706290682,7.0,1.370618342423815,B,med,0
-2.038124535177854,-0.6451424610605863,-3.037973371696835,5.0,2.258736013407637,A,low,1
-1.008086310917404,0.09005383779387666,,4.0,-2.7614782110469944,A,med,0
-1.8707919210258557,0.9693394790490164,-1.7155461493210753,3.0,-1.6593636304161659,,low,0
-0.35151348404130867,0.8747761329942378,0.040743106052083894,4.0,3.231934012093676,C,low,1
0.0184183791895517,-0.9136525284059767,-0.6138372650417624,1.0,4.0743628112981005,A,low,0
1.6764373122752827,-0.6703703685411257,,2.0,0.17902659293695744,B,high,1
0.32692737376416264,-0.7365424530908762,-0.7659977823483541,4.0,1.5119432956577312,B,low,1
-0.21910052880886424,0.451959819970591,0.10165552251233453,,2.589438505804603,B,med,1
0.8294055811834892,0.6355706597138902,1.047207947541143,4.0,3.3864352033174083,C,low,1
-2.211135309007885,-0.5729772673786562,-4.279526740122924,6.0,-2.0553545433416973,,med,0
0.23561455810856594,0.011705385903657994,-0.40190506299426765,3.0,0.22791950604324573,A,high,1
0.7708651938869668,0.6814060560224,2.053345006336613,1.0,,C,low,0
-1.4785862457798415,0.4656030895325012,-2.299709520749906,2.0,3.4062803944720983,C,low,0
1.143754043206929,0.08447441098369657,2.5247321252604915,4.0,6.99686096744299,C,high,1
0.3384964074944141,0.18069538091754578,,3.0,1.5439885463805643,B,med,1
-0.4152879139008013,0.01672109383255993,-1.4682503027313953,1.0,-0.8139549242079775,C,low,0
0.6327818661062848,-0.40490309736235885,0.1884590305039182,7.0,,,med,1
2.270692857804396,0.13004398571803222,4.0889670895690795,2.0,4.64199157908142,A,med,1
0.18186625505849516,0.3777706041001814,0.38373559566949966,5.0,2.216028241959002,C,low,1
0.24822058630033608,0.7466458317216154,0.47151014706601135,6.0,0.18670290969141434,A,high,0
-0.4593608995402441,0.27258270795849615,-0.4727408824047243,,3.915987882960038,A,low,0
-0.8498443694647918,0.522243074086316,-0.7627536490702571,0.0,3.32709123699687,C,low,1
0.8303358165442456,-0.679856730090854,1.464274767722172,,-0.052161688391248795,C,med,1
-0.8560838259088672,-0.07688505116042021,-0.5983186494970477,3.0,2.762851235068684,A,low,0
0.07156623721939247,-0.9813367603458134,,5.0,3.9945311353177453,C,low,0
-0.4776574467651167,-0.506642270956754,-1.632831148667071,0.0,4.363780085117787,B,med,0
0.47897982574639186,0.45292343022600967,0.7381988731709546,0.0,1.8671020493810881,B,high,0
0.3336621052869483,0.9836199026987269,1.122443362571229,3.0,1.2838411076413623,C,high,0
1.0375399442578992,-0.8016438008255682,0.6736085528687594,4.0,4.454547644162526,B,high,1
-0.510016398854747,-0.1970113682774235,,3.0,-0.42032100596177013,A,high,1
-0.26987493529337125,0.600141937398319,0.06715250653404534,4.0,2.8771585818420107,A,low,1
-0.9787637157823074,-0.5919287307422023,-1.7884361148297876,3.0,-0.7400532547288585,,low,0
-0.4442932600761116,0.11016989860457249,-0.5949564431060879,,4.130752544519206,B,high,0
0.3773004930448522,0.4661425920593496,0.41977436824691833,6.0,1.483908968777677,C,low,0
0.7569886166453519,0.23197090052035807,1.136268018125323,3.0,4.537166471294938,,med,1
-0.9221653241776254,-0.6239505307691677,-2.157339823785174,4.0,2.982825512711054,B,med,0
0.8696059201056602,-0.28923086262852116,,1.0,-0.44644046012385985,C,low,0
1.355637858804951,0.5675835689707944,2.8348732400547005,3.0,4.849255464154487,A,high,1
0.41343490322370086,0.10845302826403325,-0.24871506215147898,,5.102490532855459,A,med,0
1.876795812558066,-0.9895407729141745,,2.0,3.7645729851984315,C,low,1
-0.773789199103573,0.5219815200561877,-1.6479576661723052,4.0,0.4768242699275602,A,high,0
-1.244654703311417,-0.9293772901195219,-2.656682667230336,3.0,1.3879720912851823,A,low,1
-1.7787202489042786,0.4914675654624643,,5.0,2.2908544348115187,B,low,0
1.496044311489183,-0.5950388796695252,1.2217244175497468,3.0,0.5925792013371334,B,med,1
0.6543656563540577,0.9161469602387604,0.9786920580878102,3.0,,C,high,1
-0.05558467091045507,-0.26411849739583104,-0.7174149411043473,2.0,,A,med,1
0.2799686263198203,-0.3461367673238418,0.35051822051728154,,-3.4066960942147144,A,med,1
-1.1254890472983765,-0.7022238993351106,-2.0046733520969946,4.0,2.678711625512441,A,med,0
2.4457519796168263,-0.38879156901957024,3.1133634082468276,3.0,1.3036852063653737,,low,1
0.1292211819752275,0.7533015236564011,0.6588929708607408,2.0,,A,high,0
0.10939479460489289,0.9926686752544946,0.387086487240954,4.0,1.262761268428601,B,high,1
0.725766623898692,-0.2633809389863033,,6.0,3.6140928332133746,C,low,1
0.4810092317367132,-0.10277873809091487,1.506850523708881,4.0,4.239375557106762,C,low,1
0.22388402427913137,0.4441418764054741,1.2281275005166081,,2.5661063245173077,A,high,0
-0.7904744554453119,0.772391560930149,-1.4493065211666922,2.0,1.3213776257236818,B,high,0
0.4714683571359957,0.1860886683735683,1.215113078830365,,,B,high,1
1.8820244964750337,-0.21694860364434132,3.120260720136176,,,C,high,1
1.3454200461549777,-0.1747563183027525,1.3566202657047812,1.0,0.3951399202703263,C,med,1
1.593186626639397,0.39123629299361373,2.9947869083333325,4.0,,A,med,1
-0.5112156764311852,-0.9935634727914426,-0.49463929183622246,3.0,2.920084647720932,B,med,0
-0.9896048202585809,0.23917867491968137,-1.9260902960502375,,5.080882479553347,A,low,0
-0.12578692009964815,-0.2890139791172852,-0.7919387802152467,4.0,4.51069956057695,A,med,1
0.055724912288694604,0.5883946625541685,0.8866154331318774,2.0,0.6286501648197396,A,med,0
1.0941915184709485,-0.8140187203537357,,6.0,,B,med,1
-1.6924646297148194,0.176404533896781,-2.1747565400040774,,0.09809323381105672,B,med,0
1.5295503194606137,-0.03805422022775251,,,3.3918642018816993,A,low,1
-0.15800789857898942,0.2846510518104548,0.10066163850081536,3.0,,B,low,1
-0.42688106994742003,-0.8702928110340633,-1.7387040745937032,2.0,-0.046506446751168884,A,low,1
-1.0121043752601675,0.15996757485626256,-0.9145139221513957,2.0,2.560090685394809,B,low,0
-1.6548566718657693,0.12296917591904744,-1.8360054236252437,3.0,-3.3491342563082815,A,low,0
0.8231705839619146,0.12132018883234186,1.1807205983250288,3.0,-1.501951148810456,A,high,0
0.07331796718840389,0.20697533319290962,,3.0,,B,low,0
-1.2899608997410539,0.35293587445272445,,3.0,,A,low,1
-1.295078772063616,0.6099779993615395,-1.3805017804057371,6.0,1.2613624596836224,B,med,0
-0.3357846992901282,-0.4603585597435713,-0.4478276079499059,6.0,-1.1588725974351974,A,med,1
1.669021525289393,0.6500988203601241,2.797486189614496,3.0,0.36421631572298896,B,low,1
-0.2595913513636048,-0.0034886354730927494,0.17104533515329778,,2.782418654474788,A,med,1
-1.5031429531181062,-0.8458834417313377,-2.8446947660327986,3.0,3.163563541256725,B,med,0
-0.24574306408594432,-0.8828981415120416,-0.5277607039381371,,1.9675537648081176,C,low,1
-0.2727235697476705,-0.3315233626078784,-1.0846792052715029,3.0,4.313667562073977,A,low,1
