Country,Year,Agri_GDP,Credit_Private,Elec_Access,Emp_Services,FDI_GDP,Indus_GDP,Internet_Usage,Serv_GDP,GDPC_2015
BLR,2005,8.51859080856531,24.8038771042749,91.5,50.8168926603464,1.01489264466989,37.8387848851416,16.2,39.6283221474447,3877.71738911289
BLR,2006,8.57872759155765,24.8038771042749,92.1,51.5201737628808,0.966130137383779,37.2070344531772,16.2,40.8328812746793,4291.68647163264
BLR,2007,8.30316995882275,24.8038771042749,92.6,52.2490486304584,3.99176494489288,37.0472792241675,19.7,40.4715469411405,4682.20676719042
BLR,2008,8.66625369440669,28.6341928703729,93.2,52.7923319844509,3.60135661387402,38.8242464026726,23.0,37.9914446940769,5177.64534775676
BLR,2009,8.13089893610657,35.9356304010168,93.8,53.6767470455474,3.68858496262614,36.1139633461021,27.43,42.1690842437222,5200.77418555423
BLR,2010,8.89193022882009,42.8113733077251,94.4,54.4045918446498,2.43465600372626,35.3917911979998,31.8,43.4739988900999,5616.0941173307
BLR,2011,8.00188774430829,37.9586183664502,95.0,55.2481544799847,6.48031997656593,36.0880730361763,39.6489,44.138000618399,5941.68999156239
BLR,2012,8.13094268308472,21.7775564368289,95.6,55.9534485412778,2.22818019245943,36.2806503161792,46.91,43.2927264636013,6052.6373706236
BLR,2013,6.80909244753712,22.926202521737,96.2,56.5939404205095,2.97388136295762,35.9037019421087,54.17,45.4217867161879,6115.43288098707
BLR,2014,7.30305697730942,23.6326621102425,96.8,57.373589387499,2.36255232890544,35.3790497233345,59.0163,45.6522130319622,6212.91667418659
BLR,2015,6.2832075832437,27.8828200949374,97.4,58.0722558990166,2.92676775504253,32.6923057673017,62.2304,47.7416980416264,5967.05595058777
BLR,2016,6.89528062433517,25.7170291419604,98.0,58.7157155369539,2.61275643208459,30.9584092512823,71.113,48.5229965560459,5811.20159182547
BLR,2017,7.56580253848292,26.2361143981647,98.7,58.5312028924271,2.33218919527708,31.5544850881623,74.4364,47.6337185881178,5964.89668834561
BLR,2018,6.59010772590188,27.6140940559861,99.3,58.0564023144736,2.37627120733619,31.2656097096379,79.1299,47.8104508104582,6165.91320019277
BLR,2019,6.79466882799274,28.7688813037131,100.0,58.5557774664484,1.976861708457,31.737128716913,82.7892,48.426692673832,6267.73508743505
BLR,2020,7.07723976895662,32.5082968438587,100.0,58.5259318106754,2.27010267778425,31.3515556956682,85.0879,49.0118941389573,6251.98898968645
BLR,2021,6.70661864890688,29.1729868961267,100.0,58.6417627910081,1.76640687852003,32.144290729821,86.8884,48.6965100435891,6457.73053706343
BLR,2022,8.04181871674039,29.1729868961267,100.0,58.9618880205372,2.17745011943276,33.0290955450834,89.5073,48.2025487635555,6206.61909685419
BLR,2023,7.2485995714987,29.1729868961267,100.0,58.907725554821,2.74854001098901,31.6950575540559,91.5125,48.8055640939767,6497.78450683592
BLR,2024,6.86597984969187,29.1729868961267,100.0,59.2133534681989,2.28598440253164,30.7081725380272,94.2618,49.6802343028905,6792.13183495565
BLZ,2004,10.3458143896381,40.1698826312204,82.6,61.4722721706803,7.9628629551609,17.5296122470878,9.8,61.4908384647358,6383.07432412662
BLZ,2005,9.74017200317114,40.1065008277836,83.5,62.5631911112057,8.6080583090955,17.1067830923414,17.0,62.4890490283378,6337.12389222378
BLZ,2006,9.51992221636579,42.2243890062586,91.0,62.8385993157577,6.84256959940517,19.0207043326734,24.0,60.4547379942358,6435.58767337678
BLZ,2007,8.69270778065837,45.5500218829615,85.2,63.2138508882093,8.22731936335606,20.1544257967177,24.6,60.0995656727536,6465.82885846045
BLZ,2008,8.33436394275924,49.4066264782678,86.1,63.3729268561762,9.75973413898317,20.2437331550786,26.3,60.3511764708589,6187.95885023655
BLZ,2009,8.54570263168925,52.875376389189,86.9,63.8457446808511,6.44782371601601,19.3850622805813,27.2,61.6208911929131,5997.68447156383
BLZ,2010,8.74676184244561,49.834593380951,89.9,64.3314713268078,5.51460930694585,18.2141330384501,28.2,61.6120895941906,5937.75398343789
BLZ,2011,8.86425886505326,47.621805118508,91.7,64.5842585738959,5.20581667105349,18.8728848459132,30.7,60.9175526201005,5802.24344531492
BLZ,2012,10.3744672571643,46.4799548634684,90.9,64.9364952341713,10.1300443506209,16.1069146883141,31.0,61.8058316187062,5902.74234696881
BLZ,2013,10.079376070492,44.870328091001,91.1,65.186996218054,4.53263160783493,15.8082252818975,33.6,62.1685345621907,6013.07879895362
BLZ,2014,10.1795484159839,44.6944711868936,91.5,65.4405437335006,6.5987393918196,15.8379694223947,38.7,61.9065487529897,6116.49578852783
BLZ,2015,9.6138851978219,45.8912140120779,91.8,66.4967219974892,2.69569808214426,14.5536010059023,41.59,62.1638668983423,6154.62264230369
BLZ,2016,7.70348583128466,44.7352890566705,93.3,65.7324399568408,1.46157075571746,15.4437196063941,44.5757,61.8503566890223,6012.21296983668
BLZ,2017,8.56166290071626,44.3763660186055,94.2,66.8864365092651,1.40473162686238,14.0908583022047,48.8771,62.5535670175339,5767.61921963762
BLZ,2018,7.16456851710216,45.3308497476754,91.7,65.0920539656381,5.33885311944147,13.6672354461825,53.5936,63.7964017954211,5707.61059954436
BLZ,2019,6.5560913222365,45.9626481720037,92.7,67.4348848251821,3.94384011758557,14.0497462353602,58.7652,64.0698800810696,5864.14611827109
BLZ,2020,8.3571697847969,55.0782426439392,96.8,66.6012758582544,3.72214070775569,16.2275294669346,64.4359,61.4327094532924,5006.48453276935
BLZ,2021,7.89550385123154,47.6178389837793,97.7,66.6442904905596,5.16738739330779,16.9358302169145,70.6537,61.0977613188634,5839.40157956017
BLZ,2022,7.74858121747759,42.4867905443199,98.6,67.1741958753591,4.95003696669658,15.4868338744118,71.8096,61.6054370183197,6262.56088273674
BLZ,2023,8.13711634166406,42.0392582524557,99.6,67.7810419608634,0.525413666914349,14.4095485383145,72.3595,62.1308414974872,6165.69414825936
BLZ,2024,7.94787809260727,41.2775860732497,99.6,68.1965459750228,4.00992513639046,14.5714201512027,72.3595,62.4409630969452,6290.49294452749
BMU,2004,0.844158464897229,32.8688540294339,100.0,49.9543541630426,11.010544401215425,9.61836268756259,60.9909,87.7410494702222,42135.66185499995
BMU,2005,0.80164153178958,33.7215866396037,100.0,50.3642347768599,0.897674181658031,9.95111886767338,65.4471,87.7410494702222,42135.66185499995
BMU,2006,0.6985320832671748,34.8081787114827,100.0,50.6231769549281,-1.43505859375,9.280401566794021,69.8997,87.7410494702222,42135.66185499995
BMU,2007,0.5954226347447695,37.7291069327007,100.0,50.6590283450837,9.12004716705005,8.609684265914664,74.3506,87.7410494702222,42135.66185499995
BMU,2008,0.4923131862223644,39.431944966087855,100.0,50.9593888378512,2.45744472252847,7.938966965035306,82.3,87.7410494702222,42135.66185499995
BMU,2009,0.3892037376999592,41.32547358889725,100.0,51.6048881399569,-1.06291792617825,7.268249664155948,83.25,87.7410494702222,42135.66185499995
BMU,2010,0.286094289177554,42.195981646899696,100.0,52.5390147086811,3.35684080299419,6.59753236327659,84.21,87.7410494702222,42135.66185499995
BMU,2011,0.312941026259641,42.449202388170605,100.0,52.6145323962141,-4.08488216132165,5.66742455792625,88.336,87.7410494702222,42135.66185499995
BMU,2012,0.281396534564362,43.24887542568235,100.0,53.1341994600021,0.746514450097399,5.11874218822023,91.2993,87.7410494702222,42135.66185499995
BMU,2013,0.328283343819346,42.30243639204765,100.0,53.5430702246149,0.849151218045336,5.29900911819128,95.3,87.7410494702222,42135.66185499995
BMU,2014,0.211116703055883,43.742921585242954,100.0,54.1410067239807,-0.0534057831746824,5.00463985900816,96.8,87.7410494702222,42135.66185499995
BMU,2015,0.227889496811275,47.51686846027865,100.0,54.4112830836989,-2.15032691390736,5.12438047943502,98.3236,87.7410494702222,42135.66185499995
BMU,2016,0.307018452846711,47.0982594371968,100.0,54.5049047408101,-1.06108315938513,5.34979364226582,98.0,87.7410494702222,42135.66185499995
BMU,2017,0.274700811333467,45.600325891793204,100.0,54.188247670037,-4.03383539732898,5.50930538497597,98.37,87.7410494702222,42135.66185499995
BMU,2018,0.234985525140753,45.86608163933535,100.0,54.7593556383935,1.32046326053902,5.7012359712742,98.37,87.7410494702222,42135.66185499995
BMU,2019,0.220961505173123,46.1406537653286,100.0,55.8657560901886,0.0591344675296509,6.37065036340846,98.37,87.7410494702222,42135.66185499995
BMU,2020,0.255482358707918,51.46377338764225,100.0,56.0999877808229,6.9187294841684,5.63399872578246,98.37,87.7410494702222,42135.66185499995
BMU,2021,0.290986177436411,47.77472256475425,100.0,55.305223900281,0.681418926611757,5.29810754046927,98.37,87.7410494702222,42135.66185499995
BMU,2022,0.218544162391939,45.7439409376828,100.0,55.997466048887,0.0748475167550859,5.32590434727504,98.37,87.7410494702222,42135.66185499995
BMU,2023,0.192522835933524,45.427065277604356,100.0,56.4243401985256,1.75782259401686,4.63917441657433,98.37,87.7410494702222,42135.66185499995
BMU,2024,0.192522835933524,45.49182954994115,100.0,56.8251366111918,1.27620852105354,4.63917441657433,98.37,87.7410494702222,42135.66185499995
BOL,2004,13.3223836388477,42.6507012903778,75.9,43.1186990152962,0.745772608696722,26.8396494762825,4.43992,49.2849694922866,2099.990810637
BOL,2005,11.7927215329112,39.7951588996808,68.3,40.8156257443951,-2.49886824544741,26.2692194219914,5.22758,46.8201969433938,2156.18670325307
BOL,2006,10.9375480546288,35.1778876648113,76.2,41.8213109628708,2.45168756123775,27.652247464959,6.20067,43.1317849879713,2221.42722587103
BOL,2007,10.011155665672,34.3464279647996,80.2,42.9747796572637,2.79185385749299,28.2897904061027,10.4992,42.5095719427825,2283.4273357151
BOL,2008,10.4424041155226,31.4948343659664,84.7,47.3315571226322,3.07261074755318,29.7366397824222,12.5,40.496023654551,2383.2503257823
BOL,2009,11.1524074497311,34.0214297799199,86.8,47.7718934263867,2.43967814560444,29.2286844945559,16.8,43.5085261772037,2422.57579390007
BOL,2010,10.3899057010594,36.029022193555,88.0,48.4243475289778,3.16542867647895,30.1439417460822,22.4,43.5524305510023,2481.40700850945
BOL,2011,9.7695858816954,36.7535059221777,88.3,48.6540655064659,3.58442251378885,30.3691066361261,30.0,41.013191725216,2568.5205166368
BOL,2012,9.8121619148328,38.9658038429773,90.4,50.8255638751554,3.9135501461408,29.3342196293346,35.34,40.4434919386356,2657.23884915853
BOL,2013,9.9669794768463,40.9310950343345,89.5,50.0396042122938,5.7066221190291,28.5181929044884,36.99,40.2117817540524,2793.51457098676
BOL,2014,9.74021753770169,43.7497193000006,90.0,47.529979359748,1.98982485629696,27.6254998805738,34.6016,41.4653506578459,2900.90241586338
BOL,2015,10.2394941144455,51.4488724591572,91.5,48.7215690311953,1.68072787961335,25.2024162838659,37.4868,45.97640028474,2996.01289811344
BOL,2016,11.1718754150532,57.4086457676424,91.8,49.1261691680575,0.988080149462259,25.3263589797711,39.6975,49.8023324477813,3077.57057564766
BOL,2017,7.67713722474752,47.873300738401,91.8,49.2010397628996,1.55130384811576,30.1846229804293,43.8323,51.5106326361384,3160.16421228968
BOL,2018,7.45035399971013,52.1161124499522,92.8,49.0912589777537,0.624547731622922,30.385489117214,44.2861,52.3312287295658,3204.53670819124
BOL,2019,7.63288264501605,54.8862654855189,95.1,51.4065992469317,-0.44160551411852,30.4627271604529,47.4748,53.345193618041,3207.3869521223
BOL,2020,9.12405586834666,69.3991245633785,97.2,51.9314869678021,-2.66931283946252,27.2757447830119,59.9401,55.7778796225764,2765.0927177231
BOL,2021,8.81001912255763,62.8488382346261,98.6,51.9209885918095,1.21888494970059,30.8437936181153,65.9774,52.5597373914027,3011.55110807557
BOL,2022,8.66028481306177,62.9475276019569,99.9,54.6787270415604,0.0122391923945909,32.0192722610323,67.3612,52.8583667608579,3088.24126155241
BOL,2023,9.31098009756551,60.2219708371781,99.8,54.807564526608,0.458812480265399,29.7722060416097,70.2368,53.7978016916653,3122.77049447823
BOL,2024,8.82625884280481,59.2427794669511,99.8,55.1239312239933,0.705218407730592,31.2590732889611,70.2368,53.36246116287,3045.61476602385
BRA,2004,5.66531157678895,29.3727702559767,96.8,61.9524397646298,2.71353208011572,24.3066232905778,19.0737,54.9204711079064,7258.78101654079
BRA,2005,4.65116882266178,31.8397841553463,97.1,62.0771418496592,1.73389357182998,24.1725782850314,21.0227,56.0758916063079,7409.56827992249
BRA,2006,4.37004377895807,35.4251666759672,97.6,63.0885307990768,1.753125434984,23.5440216718081,28.1784,57.1381272137718,7622.03919432148
BRA,2007,4.41691543617235,40.6909379439314,98.1,63.4103270792605,3.19082655934052,23.125380408552,30.88,57.7262362197187,8003.2532101272
BRA,2008,4.56785118104723,45.7822559944444,98.5,63.4621127884553,2.99060892561747,23.0852937521799,33.83,56.8048617741342,8330.76364001877
BRA,2009,4.47677399214453,47.4942898468856,98.9,64.4202600185269,1.88848240446291,21.8785926263801,39.22,59.14505921907,8246.09612122851
BRA,2010,4.11575648647055,52.7646576299427,98.6,65.3018033710638,3.73001226987179,23.2679773548596,40.65,57.6129219702781,8792.63334959864
BRA,2011,4.34203412828906,58.0784911068154,99.3,66.1773107789778,3.91517954138648,23.1020509677218,45.69,57.5681693213714,9067.99212019529
BRA,2012,4.16832822424109,62.5192932013758,99.5,66.3315395090719,3.75496210868766,22.1336473645034,48.56,58.7336025082152,9167.49818450433
BRA,2013,4.50688618165956,64.2305738280513,99.6,66.3183950467743,3.04150922966082,21.2248099504522,51.04,59.6787579929242,9366.73824670239
BRA,2014,4.32561053877362,66.0285103939577,99.7,67.1198625659528,3.57135261310663,20.4724627475115,54.551,61.250974009102,9338.34170840985
BRA,2015,4.31914942931221,66.8297006472797,99.7,67.8477936325247,3.59214973121732,19.3600439809564,58.328,62.3078671737793,8936.1955889444
BRA,2016,4.89135358721066,62.1940069637572,99.7,68.8324502760797,4.13737853830264,18.3547582770536,60.8725,63.2036958322425,8577.84277969667
BRA,2017,4.6005916952048,59.4843092970149,99.8,69.8641049402985,3.33826028420938,18.1885023085758,67.4713,63.3386728622309,8628.25209645723
BRA,2018,4.4203993034602,60.2183479382347,99.7,70.4130119931623,4.07858861807831,18.7490514527988,70.4343,62.6533503532505,8722.33529970988
BRA,2019,4.2050140951087,62.7905050793429,99.8,70.7201052429598,3.69267330426814,18.7546275724707,73.9124,63.0678492508986,8771.43950372603
BRA,2020,5.7114851151592,68.6961548472792,99.7,70.4294550707763,2.59263784624068,19.5061183897524,81.3427,61.4484446411949,8435.01046209185
BRA,2021,6.55876261207381,68.8052246831437,99.5,69.7709244507317,2.77979074096507,22.123475195366,80.6899,56.9133841883894,8799.22844579944
BRA,2022,5.76747490842218,70.6060973784652,100.0,70.7768561313763,3.86803201499441,22.8194568521446,80.5278,58.0872310746862,9032.08377657776
BRA,2023,6.02306023514157,71.0755405508788,99.8,71.6256113357859,2.86383330702497,22.1441739229749,84.1506,59.1789358564203,9288.02594608687
BRA,2024,5.7522764094249,75.6163785183391,99.8,71.9821226349216,3.38960802616211,20.9406935313888,84.4635,59.1707527174248,9566.74408628371
BRB,2004,1.64319930323704,67.2683263173175,99.9,74.8280615532148,6.62895921033532,15.0878211641748,49.8,72.8538249383074,21516.1662922098
BRB,2005,1.58659510407121,72.7644717895012,99.9,76.2200361492192,10.2123680027307,14.9456735174761,52.5,71.9348082209713,22250.0263806215
BRB,2006,1.45016267901105,73.6824583951755,100.0,75.4098601157511,8.11575176366603,16.2232839435553,55.3,72.5253202066505,23487.4418767503
BRB,2007,1.34702257839806,71.2823043246832,100.0,75.3760533808853,10.1887985471991,14.723406023603,58.2,72.0320701543797,23862.135352962
BRB,2008,1.29586496388702,75.5321427392734,100.0,75.8770220933085,11.010544401215425,15.1245152189883,61.4,72.4635784858851,23887.7289633459
BRB,2009,1.43755847574072,82.7716199646163,100.0,75.8261547055538,7.970079027098,15.4080285848763,64.7,73.8293915639476,22572.5926053677
BRB,2010,1.60499920675492,78.00396359932758,100.0,76.2961922158213,7.49770509942005,13.2789225969081,65.1,76.3903823441273,21982.1839041348
BRB,2011,1.56186540940474,73.23630723403883,100.0,76.7795187257153,8.11486529224277,14.1706839010436,66.5,75.9027740989917,21842.8635599786
BRB,2012,1.64889047028092,68.4686508687501,100.0,77.0698330554696,9.16515225346744,13.4540784004027,71.2,75.175520051376,21036.3003366556
BRB,2013,1.81835827216262,68.774259678509,100.0,77.1755589204596,1.83669980165651,13.7863495200452,71.8,75.5390669113495,20609.6076272963
BRB,2014,1.75248194142974,68.5146222791106,100.0,77.4784911668351,11.010544401215425,13.7076112870512,71.9,75.4625840657581,20713.7670210437
BRB,2015,1.63035371129226,68.6678574028507,100.0,77.7495547355843,11.010544401215425,13.6105578126234,72.0,74.7409246860823,20424.2087530019
BRB,2016,1.69703591442569,69.9902145429115,100.0,77.8773811429486,9.82448659013076,13.317238219434,72.2,75.0264335812216,20684.7801825176
BRB,2017,1.80357724149459,72.1398108078642,100.0,77.5836042731073,1.60970470892023,13.6200874515014,72.3,73.4610207367393,20788.7046543161
BRB,2018,2.16846191654379,68.5529277484488,100.0,78.6662993359047,4.02530011079732,12.7833454127409,72.4,74.1217437666092,20483.9550976366
BRB,2019,2.26149614158086,67.3743205679477,100.0,80.2603861907548,3.49521864375147,12.5530481916957,74.1791,74.411905515389,20494.3871602646
BRB,2020,3.09133446149009,75.8841847266212,100.0,80.6207145434861,4.84737518609963,13.14764982754,76.002,73.5706161400394,17519.837062872
BRB,2021,1.98064749350573,68.5058128222344,100.0,80.2746586207969,4.01400677589932,12.595942867231,77.8697,74.8619179325941,17475.0281776857
BRB,2022,1.44882278609711,61.0737155039852,100.0,80.9720021881061,2.90490784179872,12.8135484901741,79.4451,75.7026245842351,20472.9494048647
BRB,2023,1.65230332606514,59.7307730097207,100.0,82.3987736995281,3.11355691690029,12.2874052538677,79.9923,75.4999480843111,21068.2610447067
BRB,2024,1.57507618647515,59.7307730097207,100.0,82.5047854971287,4.04185101459713,12.3572128753476,79.9923,75.5343055861191,21581.2171257633
BRN,2004,1.17049480864283,31.7045594567715,100.0,78.9242670860842,1.31341824941979,51.54601351155545,29.7156,30.528204400637,37948.6590825194
BRN,2005,0.974611267785546,31.7045594567715,100.0,79.0838220569303,1.65985733716788,51.54601351155545,36.4664,27.7621281199365,37312.2778797122
BRN,2006,0.754742504053329,31.7045594567715,100.0,79.0835375102088,0.694676100917879,51.54601351155545,42.1863,26.2087407606151,38229.3565684183
BRN,2007,0.726342513402553,34.2003517323403,100.0,79.6100511972817,1.91806992225192,51.54601351155545,44.68,27.7682953911214,36174.516515486
BRN,2008,0.69216612734937,31.7685275176143,100.0,79.7217139069396,1.39506580939608,51.54601351155545,46.0,24.7654962427286,34126.6941563969
BRN,2009,0.979917546380161,40.1017864313274,100.0,80.1784697171065,2.73305999823298,51.54601351155545,49.0,33.6143461570051,32855.6021602466
BRN,2010,0.733349877488411,36.9082710710888,100.0,80.2977525932671,3.50710078835613,51.54601351155545,53.0,32.5030436816898,33121.3178241724
BRN,2011,0.572775314042004,28.1209484005362,100.0,80.1145477838664,3.73105568458092,51.54601351155545,56.0,27.3573206532471,33754.3640783713
BRN,2012,0.655156683935105,27.9921423332786,100.0,80.1688187976291,4.54055753809902,51.54601351155545,60.2731,28.2803646984425,33544.5389457877
BRN,2013,0.684937439812632,31.1924155479326,100.0,80.4935413048807,4.28670084809197,51.54601351155545,64.5,31.2458789469641,32381.0739795231
BRN,2014,0.862827317122997,33.2079784899882,100.0,80.7191676909389,3.35660901155102,51.54601351155545,68.77,32.8360352519913,31148.7297405401
BRN,2015,1.10321250063154,41.4362678166928,100.0,81.3408381004964,1.32471179544033,51.54601351155545,71.2,39.4304335816622,30625.1287744656
BRN,2016,1.20365462606268,44.3021638754597,100.0,82.0371735869206,-1.32059047324395,51.54601351155545,90.0,42.9760421304837,29492.4145927789
BRN,2017,1.08645090330462,39.4618611204976,100.0,82.5140481404865,3.85818821585897,51.54601351155545,94.8667,40.8510759470592,29524.65912789
BRN,2018,1.01764195887903,35.0404687970572,100.0,79.5353504991201,3.80486552830842,51.54601351155545,95.0,37.3375698653062,29200.1952024222
BRN,2019,0.986055130118515,35.7055507452154,100.0,77.2834440443227,2.77118007919323,51.54601351155545,95.0,38.1775985820028,29996.2407223175
BRN,2020,1.21750283610591,39.6898831720749,100.0,74.948364763826,4.7105756528403,51.54601351155545,96.3055,41.4503545662141,30015.9588506697
BRN,2021,1.25629022275081,36.2693770865454,100.0,75.0269799584069,1.47404982867232,51.54601351155545,97.6288,37.6286451425038,29256.1833678343
BRN,2022,1.09616028876241,31.5556345664422,100.0,77.0126064485951,-1.73946797718401,51.54601351155545,98.9704,32.5201826668198,28549.1756060465
BRN,2023,1.17312222164113,37.0838497885739,100.0,78.2786165927859,-0.370504516227009,51.54601351155545,99.0336,38.8386100018623,28645.9645396284
BRN,2024,1.17447674380916,37.7096482475039,100.0,78.3168444962091,0.189449066349964,51.54601351155545,99.0336,38.9532912607223,29563.8682753082
BTN,2004,19.3785149554207,15.1137476839245,51.9,31.416034688272,1.20485866433723,34.5745128686706,3.15698,40.8895511836735,1552.73915195801
BTN,2005,18.0339346830792,17.1978616159467,59.8,31.7688499299209,0.721867150911614,34.0427943524964,3.84711,42.9950210131867,1632.02169500573
BTN,2006,17.3412992346729,20.3845618384093,59.7,32.128623129127,0.649361841531609,35.6000595350092,4.51832,42.6160321828383,1701.11878173586
BTN,2007,14.9062410213406,22.3078367126537,71.8,32.6683331833897,5.88132297381915,41.6218746913227,5.92,39.530074582945,1952.25734603779
BTN,2008,14.4876928759977,28.6154679169836,67.6,32.9382619794647,0.23863062320184,40.8156244643724,6.55,40.7035555813489,2017.76018913403
BTN,2009,14.005454995288,30.8009857742806,71.5,33.2704185628337,1.37452904839501,39.4589101877082,7.17,42.7819265616631,2148.56480375034
BTN,2010,12.4128589573486,38.4589220348196,73.3,33.6171438729411,4.40487201345335,39.32493053906,13.6,43.0053074381572,2378.72810760985
BTN,2011,11.7996340560809,43.0834159551713,81.8,30.6454795784846,1.57461513860453,37.4178826768856,14.4,44.7529435650107,2552.48871073094
BTN,2012,11.5729895457402,42.2500390351052,91.5,31.7470054066051,1.2354733641673,38.2126912443455,15.6,42.3928113368956,2654.74798946027
BTN,2013,11.8526302443834,42.2246322971743,87.4,32.6974992467611,1.05127659163372,38.8444853647316,22.4,42.4570483572225,2671.07460201171
BTN,2014,12.0637822394106,41.0852999502378,91.4,32.5268112837048,1.12656942719562,37.6449550742574,30.3,43.0401099714327,2797.81883971908
BTN,2015,11.9950705393551,42.5291421509687,95.4,32.3531706731491,0.294858179551153,38.4680946453953,39.8,43.7448391110349,2954.04081911097
BTN,2016,12.0023717482714,44.1289341391622,99.3,32.6472456558005,0.504099187674602,38.448996403302,46.5,43.4015603426375,3173.36773217431
BTN,2017,12.9297924115136,48.3130245523484,97.7,32.8176918831969,-0.638806366922729,39.0388793784971,54.3,43.2393187922464,3211.80903275593
BTN,2018,13.5509200361014,54.8478285365288,100.0,32.9435003176095,0.10255942689779,35.2652134391702,63.5,45.6144367238745,3300.55006461736
BTN,2019,12.9339527848851,59.3734191159054,100.0,33.4270698136487,0.475617042344246,33.0939030506784,74.1794,49.6273581830858,3467.38598979356
BTN,2020,15.703075564462,67.5524988399457,100.0,35.225631270276,-0.113401528947433,31.7909765311756,76.8508,49.9816378154438,3092.12428399363
BTN,2021,15.7947840049801,65.0244986784361,100.0,34.5323905167321,0.244983575408047,31.6232724038612,85.6369,50.1791654417428,3206.20366997254
BTN,2022,14.6710119560904,67.8714365442651,100.0,40.8044243060034,0.289904655137253,31.8248447380802,86.2903,51.196794354919,3349.73309632799
BTN,2023,14.9931086936318,71.4436682892915,100.0,40.9314872628336,0.338339566584512,29.4044714570934,88.426,52.7907800936768,3480.51388574877
BTN,2024,14.9931086936318,51.8977716142503,100.0,41.2757792300332,0.338339566584512,29.4044714570934,88.426,52.7907800936768,3480.51388574877
BWA,2004,2.25958534959102,21.935704704551,35.3,64.4735497844343,4.36383657370126,38.8219550208892,3.30489,47.9542918751357,5369.42516766112
BWA,2005,1.82838052405033,19.763428572926,37.5,64.4168947793032,4.24294905100869,42.8549522076655,3.26255,45.2838110727775,5514.21742664705
BWA,2006,1.73893509424301,20.936231035363,39.7,64.1066170825015,4.90881469396689,46.6243434434334,4.28993,47.8447641984648,5865.00026521361
BWA,2007,1.92668435755015,23.461755821797,41.9,64.7664848250065,4.6808134501234,45.484421235941,5.28,48.3122262132745,6085.6354476126
BWA,2008,2.14007027610337,26.3022588108671,44.5,65.1993600619959,4.85440497340622,41.10966210137,6.25,51.7687267100204,6158.61629368051
BWA,2009,2.37598419625963,29.3564386244731,43.4,65.3217939454559,2.06256005196384,32.9148698460083,6.15,58.2732243529614,5179.4138607146
BWA,2010,2.0910409188325,27.5149277438416,52.0,65.7872176423908,1.7280613479871,37.2789379627304,6.0,54.7364972019634,5584.5034321846
BWA,2011,2.11892300680962,27.8535285319926,53.2,66.100778881115,1.94040749024403,41.4322152540452,9.0,51.7079246698274,5850.07858575461
BWA,2012,2.3148110827158,32.9104608560684,56.0,66.2129726736287,1.05040106491218,37.5753342991212,16.0,55.5813284118705,5742.91924452636
BWA,2013,1.99354322327234,33.1944622770528,58.0,66.8901326676419,0.470417841005353,39.106229887551,30.0,55.1237948788188,6284.97678002618
BWA,2014,1.81959835253259,32.5836928214003,60.0,67.3092462195544,3.33019730942426,41.7777034040156,36.7447,53.0342439684547,6547.12254115892
BWA,2015,1.94776486758829,35.9943679768934,62.1,67.2309126554339,2.79773267452093,37.5439994873569,37.3121,56.8759086148366,6141.20394726616
BWA,2016,1.97588757367029,32.6906447797128,64.2,67.6788747825923,0.944944816734731,40.3451621913098,42.2576,54.1248911898208,6490.83463593483
BWA,2017,1.8419939490754,33.9522213058753,67.4,68.016466203356,1.61796092921322,37.1010050249191,47.8587,56.9680635291786,6662.57644805467
BWA,2018,2.11731083204729,34.7396633171423,68.3,68.3031692047968,1.67893386448584,34.8003276690785,54.2022,58.4362759257556,6843.84612027739
BWA,2019,2.08342949351655,35.9371549010473,70.1,68.6022957461175,0.559653498041763,31.947105419301,61.3865,61.2229282385628,6951.73189051146
BWA,2020,2.20806905804054,39.7285319568677,71.8,65.5169543548605,0.212513875084985,26.690568101143,69.523,65.9173322923721,6254.24806241091
BWA,2021,1.78859292903854,34.5320284610526,73.7,66.4550264550265,-1.70161470195308,33.0400332471158,78.738,60.2496232733043,6895.91184943107
BWA,2022,1.57978982179367,29.8892158357415,75.9,66.6614241533238,3.49204705165089,37.4571297119178,80.3696,56.4282614493451,7159.5860618268
BWA,2023,1.66461568857115,30.0596034463188,76.0,66.2106578590955,3.82011318135645,34.0710602022733,81.36,59.1937353860275,7269.05170664457
BWA,2024,1.71216219230959,32.9279208188928,76.0,66.1442567348372,2.40833479893043,29.3592759128261,81.36,63.4944869983258,6937.33180990267
CAF,2004,37.39843224498363,7.16059184539562,22.250000000000014,17.9724857962307,1.1867705571186,24.5736807244034,0.223401,29.3114300877529,433.825227770233
CAF,2005,37.39843224498363,6.89890787847171,22.250000000000014,17.935145368962,0.754917589946925,24.5736807244034,0.268196,29.3114300877529,427.968043155237
CAF,2006,37.39843224498363,6.70566037241739,22.250000000000014,18.3187125705738,2.37163652036171,24.5736807244034,0.311159,29.3114300877529,439.294330902768
CAF,2007,37.39843224498363,6.78526082643897,22.250000000000014,18.7103724755882,3.33860588929027,24.5736807244034,0.375816,29.3114300877529,450.762785401893
CAF,2008,37.39843224498363,7.02011112860774,22.250000000000014,18.7987935276444,5.87486387887319,24.5736807244034,1.0,29.3114300877529,450.313616886022
CAF,2009,37.39843224498363,6.96252915838712,22.250000000000014,20.0114792559785,2.04509891475672,24.5736807244034,1.8,29.3114300877529,492.215398914836
